,Région,Rayonnement solaire global (W/m2),Année,Heure,Saison,Energie (W.h-1.m2-1),mois,an,Tarif ≤ 9 kWc,Tarif ≤ 3 kWc
6446,Nouvelle-Aquitaine,0.0,2024-02-15,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6447,Nouvelle-Aquitaine,0.0,2024-02-15,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6448,Nouvelle-Aquitaine,272.32,2024-02-16,15:00:00,Hiver,18.154666666666667,2,2024,14.09,16.57
6449,Nouvelle-Aquitaine,0.0,2024-02-16,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6450,Nouvelle-Aquitaine,0.0,2024-02-16,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6451,Nouvelle-Aquitaine,0.01,2024-02-16,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6452,Nouvelle-Aquitaine,225.33,2024-02-16,12:00:00,Hiver,18.7775,2,2024,14.09,16.57
6453,Nouvelle-Aquitaine,136.3,2024-02-16,18:00:00,Hiver,7.572222222222223,2,2024,14.09,16.57
6454,Nouvelle-Aquitaine,97.51,2024-02-16,09:00:00,Hiver,10.834444444444445,2,2024,14.09,16.57
6455,Nouvelle-Aquitaine,0.0,2024-02-16,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6456,Nouvelle-Aquitaine,0.0,2024-02-17,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6457,Nouvelle-Aquitaine,150.9,2024-02-17,18:00:00,Hiver,8.383333333333333,2,2024,14.09,16.57
6458,Nouvelle-Aquitaine,0.0,2024-02-17,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6459,Nouvelle-Aquitaine,271.98,2024-02-17,12:00:00,Hiver,22.665000000000003,2,2024,14.09,16.57
6460,Nouvelle-Aquitaine,0.01,2024-02-17,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6461,Nouvelle-Aquitaine,312.33,2024-02-17,15:00:00,Hiver,20.822,2,2024,14.09,16.57
6462,Nouvelle-Aquitaine,0.0,2024-02-17,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6463,Nouvelle-Aquitaine,101.29,2024-02-17,09:00:00,Hiver,11.254444444444445,2,2024,14.09,16.57
6464,Nouvelle-Aquitaine,222.32,2024-02-18,12:00:00,Hiver,18.526666666666667,2,2024,14.09,16.57
6465,Nouvelle-Aquitaine,0.0,2024-02-18,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6466,Nouvelle-Aquitaine,99.49,2024-02-18,18:00:00,Hiver,5.527222222222222,2,2024,14.09,16.57
6467,Nouvelle-Aquitaine,0.0,2024-02-18,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6468,Nouvelle-Aquitaine,0.0,2024-02-18,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6469,Nouvelle-Aquitaine,86.78,2024-02-18,09:00:00,Hiver,9.642222222222223,2,2024,14.09,16.57
6470,Nouvelle-Aquitaine,0.01,2024-02-18,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6471,Nouvelle-Aquitaine,220.63,2024-02-18,15:00:00,Hiver,14.708666666666666,2,2024,14.09,16.57
6472,Nouvelle-Aquitaine,0.0,2024-02-19,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6473,Nouvelle-Aquitaine,67.05,2024-02-19,09:00:00,Hiver,7.449999999999999,2,2024,14.09,16.57
6474,Nouvelle-Aquitaine,189.86,2024-02-19,12:00:00,Hiver,15.821666666666667,2,2024,14.09,16.57
6475,Nouvelle-Aquitaine,0.0,2024-02-19,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6476,Nouvelle-Aquitaine,112.34,2024-02-19,18:00:00,Hiver,6.2411111111111115,2,2024,14.09,16.57
6477,Nouvelle-Aquitaine,0.01,2024-02-19,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6478,Nouvelle-Aquitaine,247.58,2024-02-19,15:00:00,Hiver,16.505333333333333,2,2024,14.09,16.57
6479,Nouvelle-Aquitaine,0.0,2024-02-19,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6480,Nouvelle-Aquitaine,0.01,2024-02-20,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6481,Nouvelle-Aquitaine,0.0,2024-02-20,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6482,Nouvelle-Aquitaine,318.79,2024-02-20,15:00:00,Hiver,21.252666666666666,2,2024,14.09,16.57
6483,Nouvelle-Aquitaine,265.86,2024-02-20,12:00:00,Hiver,22.155,2,2024,14.09,16.57
6484,Nouvelle-Aquitaine,102.69,2024-02-20,09:00:00,Hiver,11.41,2,2024,14.09,16.57
6485,Nouvelle-Aquitaine,0.0,2024-02-20,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6486,Nouvelle-Aquitaine,153.4,2024-02-20,18:00:00,Hiver,8.522222222222222,2,2024,14.09,16.57
6487,Nouvelle-Aquitaine,0.01,2024-02-20,06:00:00,Hiver,0.0016666666666666668,2,2024,14.09,16.57
6488,Nouvelle-Aquitaine,125.63,2024-02-21,09:00:00,Hiver,13.958888888888888,2,2024,14.09,16.57
6489,Nouvelle-Aquitaine,0.0,2024-02-21,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6490,Nouvelle-Aquitaine,0.0,2024-02-21,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6491,Nouvelle-Aquitaine,0.0,2024-02-21,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6492,Nouvelle-Aquitaine,223.9,2024-02-21,15:00:00,Hiver,14.926666666666668,2,2024,14.09,16.57
6493,Nouvelle-Aquitaine,226.31,2024-02-21,12:00:00,Hiver,18.859166666666667,2,2024,14.09,16.57
6494,Nouvelle-Aquitaine,0.0,2024-02-21,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6495,Nouvelle-Aquitaine,141.05,2024-02-21,18:00:00,Hiver,7.836111111111112,2,2024,14.09,16.57
6496,Nouvelle-Aquitaine,0.0,2024-02-22,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6497,Nouvelle-Aquitaine,126.82,2024-02-22,15:00:00,Hiver,8.454666666666666,2,2024,14.09,16.57
6498,Nouvelle-Aquitaine,77.67,2024-02-22,18:00:00,Hiver,4.315,2,2024,14.09,16.57
6499,Nouvelle-Aquitaine,71.16,2024-02-22,09:00:00,Hiver,7.906666666666666,2,2024,14.09,16.57
6500,Nouvelle-Aquitaine,0.01,2024-02-22,06:00:00,Hiver,0.0016666666666666668,2,2024,14.09,16.57
6501,Nouvelle-Aquitaine,137.7,2024-02-22,12:00:00,Hiver,11.475,2,2024,14.09,16.57
6502,Nouvelle-Aquitaine,0.0,2024-02-22,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6503,Nouvelle-Aquitaine,0.0,2024-02-22,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6504,Nouvelle-Aquitaine,0.0,2024-02-23,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6505,Nouvelle-Aquitaine,0.0,2024-02-23,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6506,Nouvelle-Aquitaine,99.16,2024-02-23,09:00:00,Hiver,11.017777777777777,2,2024,14.09,16.57
6507,Nouvelle-Aquitaine,219.61,2024-02-23,12:00:00,Hiver,18.300833333333333,2,2024,14.09,16.57
6508,Nouvelle-Aquitaine,253.78,2024-02-23,15:00:00,Hiver,16.918666666666667,2,2024,14.09,16.57
6509,Nouvelle-Aquitaine,0.0,2024-02-23,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6510,Nouvelle-Aquitaine,0.0,2024-02-23,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6511,Nouvelle-Aquitaine,131.72,2024-02-23,18:00:00,Hiver,7.317777777777778,2,2024,14.09,16.57
6512,Nouvelle-Aquitaine,0.01,2024-02-24,06:00:00,Hiver,0.0016666666666666668,2,2024,14.09,16.57
6513,Nouvelle-Aquitaine,0.0,2024-02-24,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6514,Nouvelle-Aquitaine,273.15,2024-02-24,15:00:00,Hiver,18.209999999999997,2,2024,14.09,16.57
6515,Nouvelle-Aquitaine,262.16,2024-02-24,12:00:00,Hiver,21.846666666666668,2,2024,14.09,16.57
6516,Nouvelle-Aquitaine,0.0,2024-02-24,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6517,Nouvelle-Aquitaine,129.2,2024-02-24,18:00:00,Hiver,7.177777777777777,2,2024,14.09,16.57
6518,Nouvelle-Aquitaine,0.0,2024-02-24,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6519,Nouvelle-Aquitaine,108.95,2024-02-24,09:00:00,Hiver,12.105555555555556,2,2024,14.09,16.57
6520,Nouvelle-Aquitaine,49.98,2024-02-25,09:00:00,Hiver,5.553333333333333,2,2024,14.09,16.57
6521,Nouvelle-Aquitaine,0.0,2024-02-25,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6522,Nouvelle-Aquitaine,135.92,2024-02-25,15:00:00,Hiver,9.061333333333332,2,2024,14.09,16.57
6523,Nouvelle-Aquitaine,95.97,2024-02-25,12:00:00,Hiver,7.9975,2,2024,14.09,16.57
6524,Nouvelle-Aquitaine,86.71,2024-02-25,18:00:00,Hiver,4.817222222222222,2,2024,14.09,16.57
6525,Nouvelle-Aquitaine,0.0,2024-02-25,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6526,Nouvelle-Aquitaine,0.0,2024-02-25,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6527,Nouvelle-Aquitaine,0.0,2024-02-25,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6528,Nouvelle-Aquitaine,85.88,2024-02-26,09:00:00,Hiver,9.542222222222222,2,2024,14.09,16.57
6529,Nouvelle-Aquitaine,0.0,2024-02-26,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6530,Nouvelle-Aquitaine,0.0,2024-02-26,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6531,Nouvelle-Aquitaine,185.42,2024-02-26,12:00:00,Hiver,15.451666666666666,2,2024,14.09,16.57
6532,Nouvelle-Aquitaine,220.54,2024-02-26,15:00:00,Hiver,14.702666666666666,2,2024,14.09,16.57
6533,Nouvelle-Aquitaine,0.0,2024-02-26,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6534,Nouvelle-Aquitaine,0.0,2024-02-26,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6535,Nouvelle-Aquitaine,122.05,2024-02-26,18:00:00,Hiver,6.780555555555555,2,2024,14.09,16.57
6536,Nouvelle-Aquitaine,0.0,2024-02-27,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6537,Nouvelle-Aquitaine,108.69,2024-02-27,09:00:00,Hiver,12.076666666666666,2,2024,14.09,16.57
6538,Nouvelle-Aquitaine,0.0,2024-02-27,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6539,Nouvelle-Aquitaine,0.0,2024-02-27,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6540,Nouvelle-Aquitaine,212.94,2024-02-27,12:00:00,Hiver,17.745,2,2024,14.09,16.57
6541,Nouvelle-Aquitaine,0.0,2024-02-27,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6542,Nouvelle-Aquitaine,252.12,2024-02-27,15:00:00,Hiver,16.808,2,2024,14.09,16.57
6543,Nouvelle-Aquitaine,148.9,2024-02-27,18:00:00,Hiver,8.272222222222222,2,2024,14.09,16.57
6544,Nouvelle-Aquitaine,111.1,2024-02-28,09:00:00,Hiver,12.344444444444443,2,2024,14.09,16.57
6545,Nouvelle-Aquitaine,316.53,2024-02-28,15:00:00,Hiver,21.101999999999997,2,2024,14.09,16.57
6546,Nouvelle-Aquitaine,294.58,2024-02-28,12:00:00,Hiver,24.548333333333332,2,2024,14.09,16.57
6547,Nouvelle-Aquitaine,0.0,2024-02-28,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6548,Nouvelle-Aquitaine,0.0,2024-02-28,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6549,Nouvelle-Aquitaine,0.0,2024-02-28,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6550,Nouvelle-Aquitaine,0.0,2024-02-28,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6551,Nouvelle-Aquitaine,133.19,2024-02-28,18:00:00,Hiver,7.399444444444445,2,2024,14.09,16.57
6552,Nouvelle-Aquitaine,0.0,2024-02-29,03:00:00,Hiver,0.0,2,2024,14.09,16.57
6553,Nouvelle-Aquitaine,75.05,2024-02-29,09:00:00,Hiver,8.338888888888889,2,2024,14.09,16.57
6554,Nouvelle-Aquitaine,0.0,2024-02-29,21:00:00,Hiver,0.0,2,2024,14.09,16.57
6555,Nouvelle-Aquitaine,0.0,2024-02-29,06:00:00,Hiver,0.0,2,2024,14.09,16.57
6556,Nouvelle-Aquitaine,0.0,2024-02-29,00:00:00,Hiver,0.0,2,2024,14.09,16.57
6557,Nouvelle-Aquitaine,94.96,2024-02-29,18:00:00,Hiver,5.275555555555555,2,2024,14.09,16.57
6558,Nouvelle-Aquitaine,171.77,2024-02-29,12:00:00,Hiver,14.314166666666667,2,2024,14.09,16.57
6559,Nouvelle-Aquitaine,200.55,2024-02-29,15:00:00,Hiver,13.370000000000001,2,2024,14.09,16.57
6560,Nouvelle-Aquitaine,0.0,2024-06-01,03:00:00,Ete,0.0,6,2024,12.15,14.3
6561,Nouvelle-Aquitaine,663.5,2024-06-01,15:00:00,Ete,44.233333333333334,6,2024,12.15,14.3
6562,Nouvelle-Aquitaine,640.79,2024-06-01,12:00:00,Ete,53.399166666666666,6,2024,12.15,14.3
6563,Nouvelle-Aquitaine,322.69,2024-06-01,09:00:00,Ete,35.85444444444445,6,2024,12.15,14.3
6564,Nouvelle-Aquitaine,6.68,2024-06-01,00:00:00,Ete,0.0,6,2024,12.15,14.3
6565,Nouvelle-Aquitaine,32.76,2024-06-01,06:00:00,Ete,5.46,6,2024,12.15,14.3
6566,Nouvelle-Aquitaine,349.99,2024-06-01,18:00:00,Ete,19.44388888888889,6,2024,12.15,14.3
6567,Nouvelle-Aquitaine,34.0,2024-06-01,21:00:00,Ete,1.619047619047619,6,2024,12.15,14.3
6568,Nouvelle-Aquitaine,482.94,2024-06-02,12:00:00,Ete,40.245,6,2024,12.15,14.3
6569,Nouvelle-Aquitaine,0.0,2024-06-02,03:00:00,Ete,0.0,6,2024,12.15,14.3
6570,Nouvelle-Aquitaine,319.71,2024-06-02,09:00:00,Ete,35.52333333333333,6,2024,12.15,14.3
6571,Nouvelle-Aquitaine,477.9,2024-06-02,15:00:00,Ete,31.86,6,2024,12.15,14.3
6572,Nouvelle-Aquitaine,28.3,2024-06-02,21:00:00,Ete,1.3476190476190477,6,2024,12.15,14.3
6573,Nouvelle-Aquitaine,267.08,2024-06-02,18:00:00,Ete,14.837777777777777,6,2024,12.15,14.3
6574,Nouvelle-Aquitaine,0.0,2024-06-02,00:00:00,Ete,0.0,6,2024,12.15,14.3
6575,Nouvelle-Aquitaine,32.2,2024-06-02,06:00:00,Ete,5.366666666666667,6,2024,12.15,14.3
6576,Nouvelle-Aquitaine,0.0,2024-06-03,00:00:00,Ete,0.0,6,2024,12.15,14.3
6577,Nouvelle-Aquitaine,403.74,2024-06-03,09:00:00,Ete,44.86,6,2024,12.15,14.3
6578,Nouvelle-Aquitaine,0.0,2024-06-03,03:00:00,Ete,0.0,6,2024,12.15,14.3
6579,Nouvelle-Aquitaine,37.34,2024-06-03,06:00:00,Ete,6.223333333333334,6,2024,12.15,14.3
6580,Nouvelle-Aquitaine,384.88,2024-06-03,18:00:00,Ete,21.38222222222222,6,2024,12.15,14.3
6581,Nouvelle-Aquitaine,623.45,2024-06-03,12:00:00,Ete,51.95416666666667,6,2024,12.15,14.3
6582,Nouvelle-Aquitaine,41.05,2024-06-03,21:00:00,Ete,1.9547619047619047,6,2024,12.15,14.3
6583,Nouvelle-Aquitaine,655.0,2024-06-03,15:00:00,Ete,43.666666666666664,6,2024,12.15,14.3
6584,Nouvelle-Aquitaine,429.01,2024-06-04,18:00:00,Ete,23.83388888888889,6,2024,12.15,14.3
6585,Nouvelle-Aquitaine,424.1,2024-06-04,09:00:00,Ete,47.12222222222223,6,2024,12.15,14.3
6586,Nouvelle-Aquitaine,40.11,2024-06-04,06:00:00,Ete,6.685,6,2024,12.15,14.3
6587,Nouvelle-Aquitaine,0.0,2024-06-04,00:00:00,Ete,0.0,6,2024,12.15,14.3
6588,Nouvelle-Aquitaine,43.81,2024-06-04,21:00:00,Ete,2.086190476190476,6,2024,12.15,14.3
6589,Nouvelle-Aquitaine,762.46,2024-06-04,15:00:00,Ete,50.830666666666666,6,2024,12.15,14.3
6590,Nouvelle-Aquitaine,768.63,2024-06-04,12:00:00,Ete,64.0525,6,2024,12.15,14.3
6591,Nouvelle-Aquitaine,0.0,2024-06-04,03:00:00,Ete,0.0,6,2024,12.15,14.3
6592,Nouvelle-Aquitaine,0.0,2024-06-05,03:00:00,Ete,0.0,6,2024,12.15,14.3
6593,Nouvelle-Aquitaine,43.11,2024-06-05,06:00:00,Ete,7.185,6,2024,12.15,14.3
6594,Nouvelle-Aquitaine,435.19,2024-06-05,09:00:00,Ete,48.35444444444445,6,2024,12.15,14.3
6595,Nouvelle-Aquitaine,829.46,2024-06-05,15:00:00,Ete,55.297333333333334,6,2024,12.15,14.3
6596,Nouvelle-Aquitaine,43.89,2024-06-05,21:00:00,Ete,2.09,6,2024,12.15,14.3
6597,Nouvelle-Aquitaine,0.0,2024-06-05,00:00:00,Ete,0.0,6,2024,12.15,14.3
6598,Nouvelle-Aquitaine,439.99,2024-06-05,18:00:00,Ete,24.44388888888889,6,2024,12.15,14.3
6599,Nouvelle-Aquitaine,817.34,2024-06-05,12:00:00,Ete,68.11166666666666,6,2024,12.15,14.3
6600,Nouvelle-Aquitaine,0.0,2024-06-06,03:00:00,Ete,0.0,6,2024,12.15,14.3
6601,Nouvelle-Aquitaine,42.2,2024-06-06,21:00:00,Ete,2.0095238095238095,6,2024,12.15,14.3
6602,Nouvelle-Aquitaine,0.0,2024-06-06,00:00:00,Ete,0.0,6,2024,12.15,14.3
6603,Nouvelle-Aquitaine,416.25,2024-06-06,18:00:00,Ete,23.125,6,2024,12.15,14.3
6604,Nouvelle-Aquitaine,778.26,2024-06-06,15:00:00,Ete,51.884,6,2024,12.15,14.3
6605,Nouvelle-Aquitaine,761.65,2024-06-06,12:00:00,Ete,63.47083333333333,6,2024,12.15,14.3
6606,Nouvelle-Aquitaine,38.75,2024-06-06,06:00:00,Ete,6.458333333333333,6,2024,12.15,14.3
6607,Nouvelle-Aquitaine,389.46,2024-06-06,09:00:00,Ete,43.27333333333333,6,2024,12.15,14.3
6608,Nouvelle-Aquitaine,671.26,2024-06-07,15:00:00,Ete,44.75066666666667,6,2024,12.15,14.3
6609,Nouvelle-Aquitaine,359.97,2024-06-07,18:00:00,Ete,19.998333333333335,6,2024,12.15,14.3
6610,Nouvelle-Aquitaine,2.74,2024-06-07,03:00:00,Ete,0.9133333333333334,6,2024,12.15,14.3
6611,Nouvelle-Aquitaine,29.57,2024-06-07,21:00:00,Ete,1.408095238095238,6,2024,12.15,14.3
6612,Nouvelle-Aquitaine,0.0,2024-06-07,00:00:00,Ete,0.0,6,2024,12.15,14.3
6613,Nouvelle-Aquitaine,369.86,2024-06-07,09:00:00,Ete,41.095555555555556,6,2024,12.15,14.3
6614,Nouvelle-Aquitaine,31.75,2024-06-07,06:00:00,Ete,5.291666666666667,6,2024,12.15,14.3
6615,Nouvelle-Aquitaine,670.84,2024-06-07,12:00:00,Ete,55.903333333333336,6,2024,12.15,14.3
6616,Nouvelle-Aquitaine,3.89,2024-06-08,03:00:00,Ete,1.2966666666666666,6,2024,12.15,14.3
6617,Nouvelle-Aquitaine,564.75,2024-06-08,12:00:00,Ete,47.0625,6,2024,12.15,14.3
6618,Nouvelle-Aquitaine,342.13,2024-06-08,18:00:00,Ete,19.00722222222222,6,2024,12.15,14.3
6619,Nouvelle-Aquitaine,345.25,2024-06-08,09:00:00,Ete,38.361111111111114,6,2024,12.15,14.3
6620,Nouvelle-Aquitaine,567.8,2024-06-08,15:00:00,Ete,37.85333333333333,6,2024,12.15,14.3
6621,Nouvelle-Aquitaine,25.69,2024-06-08,06:00:00,Ete,4.281666666666667,6,2024,12.15,14.3
6622,Nouvelle-Aquitaine,25.88,2024-06-08,21:00:00,Ete,1.2323809523809524,6,2024,12.15,14.3
6623,Nouvelle-Aquitaine,2.02,2024-06-08,00:00:00,Ete,0.0,6,2024,12.15,14.3
6624,Nouvelle-Aquitaine,3.25,2024-06-09,00:00:00,Ete,0.0,6,2024,12.15,14.3
6625,Nouvelle-Aquitaine,539.09,2024-06-09,15:00:00,Ete,35.93933333333334,6,2024,12.15,14.3
6626,Nouvelle-Aquitaine,373.52,2024-06-09,18:00:00,Ete,20.75111111111111,6,2024,12.15,14.3
6627,Nouvelle-Aquitaine,2.67,2024-06-09,03:00:00,Ete,0.89,6,2024,12.15,14.3
6628,Nouvelle-Aquitaine,32.84,2024-06-09,21:00:00,Ete,1.563809523809524,6,2024,12.15,14.3
6629,Nouvelle-Aquitaine,268.66,2024-06-09,09:00:00,Ete,29.851111111111113,6,2024,12.15,14.3
6630,Nouvelle-Aquitaine,19.76,2024-06-09,06:00:00,Ete,3.2933333333333334,6,2024,12.15,14.3
6631,Nouvelle-Aquitaine,452.3,2024-06-09,12:00:00,Ete,37.69166666666667,6,2024,12.15,14.3
6632,Nouvelle-Aquitaine,6.17,2024-06-10,00:00:00,Ete,0.0,6,2024,12.15,14.3
6633,Nouvelle-Aquitaine,29.7,2024-06-10,21:00:00,Ete,1.4142857142857141,6,2024,12.15,14.3
6634,Nouvelle-Aquitaine,589.21,2024-06-10,15:00:00,Ete,39.28066666666667,6,2024,12.15,14.3
6635,Nouvelle-Aquitaine,400.2,2024-06-10,18:00:00,Ete,22.233333333333334,6,2024,12.15,14.3
6636,Nouvelle-Aquitaine,429.15,2024-06-10,09:00:00,Ete,47.68333333333333,6,2024,12.15,14.3
6637,Nouvelle-Aquitaine,6.99,2024-06-10,03:00:00,Ete,2.33,6,2024,12.15,14.3
6638,Nouvelle-Aquitaine,32.16,2024-06-10,06:00:00,Ete,5.359999999999999,6,2024,12.15,14.3
6639,Nouvelle-Aquitaine,608.5,2024-06-10,12:00:00,Ete,50.708333333333336,6,2024,12.15,14.3
6640,Nouvelle-Aquitaine,24.88,2024-06-11,06:00:00,Ete,4.1466666666666665,6,2024,12.15,14.3
6641,Nouvelle-Aquitaine,370.62,2024-06-11,09:00:00,Ete,41.18,6,2024,12.15,14.3
6642,Nouvelle-Aquitaine,548.12,2024-06-11,12:00:00,Ete,45.67666666666667,6,2024,12.15,14.3
6643,Nouvelle-Aquitaine,5.82,2024-06-11,03:00:00,Ete,1.9400000000000002,6,2024,12.15,14.3
6644,Nouvelle-Aquitaine,32.61,2024-06-11,21:00:00,Ete,1.552857142857143,6,2024,12.15,14.3
6645,Nouvelle-Aquitaine,6.62,2024-06-11,00:00:00,Ete,0.0,6,2024,12.15,14.3
6646,Nouvelle-Aquitaine,413.25,2024-06-11,18:00:00,Ete,22.958333333333332,6,2024,12.15,14.3
6647,Nouvelle-Aquitaine,589.58,2024-06-11,15:00:00,Ete,39.30533333333334,6,2024,12.15,14.3
6648,Nouvelle-Aquitaine,8.19,2024-06-12,00:00:00,Ete,0.0,6,2024,12.15,14.3
6649,Nouvelle-Aquitaine,611.35,2024-06-12,15:00:00,Ete,40.75666666666667,6,2024,12.15,14.3
6650,Nouvelle-Aquitaine,654.22,2024-06-12,12:00:00,Ete,54.51833333333334,6,2024,12.15,14.3
6651,Nouvelle-Aquitaine,32.6,2024-06-12,06:00:00,Ete,5.433333333333334,6,2024,12.15,14.3
6652,Nouvelle-Aquitaine,470.71,2024-06-12,09:00:00,Ete,52.30111111111111,6,2024,12.15,14.3
6653,Nouvelle-Aquitaine,8.42,2024-06-12,03:00:00,Ete,2.8066666666666666,6,2024,12.15,14.3
6654,Nouvelle-Aquitaine,35.92,2024-06-12,21:00:00,Ete,1.7104761904761905,6,2024,12.15,14.3
6655,Nouvelle-Aquitaine,433.18,2024-06-12,18:00:00,Ete,24.065555555555555,6,2024,12.15,14.3
6656,Nouvelle-Aquitaine,429.49,2024-06-13,18:00:00,Ete,23.860555555555557,6,2024,12.15,14.3
6657,Nouvelle-Aquitaine,36.19,2024-06-13,06:00:00,Ete,6.031666666666666,6,2024,12.15,14.3
6658,Nouvelle-Aquitaine,8.16,2024-06-13,00:00:00,Ete,0.0,6,2024,12.15,14.3
6659,Nouvelle-Aquitaine,669.75,2024-06-13,15:00:00,Ete,44.65,6,2024,12.15,14.3
6660,Nouvelle-Aquitaine,507.31,2024-06-13,09:00:00,Ete,56.367777777777775,6,2024,12.15,14.3
6661,Nouvelle-Aquitaine,27.05,2024-06-13,21:00:00,Ete,1.2880952380952382,6,2024,12.15,14.3
6662,Nouvelle-Aquitaine,8.06,2024-06-13,03:00:00,Ete,2.686666666666667,6,2024,12.15,14.3
6663,Nouvelle-Aquitaine,718.8,2024-06-13,12:00:00,Ete,59.9,6,2024,12.15,14.3
6664,Nouvelle-Aquitaine,8.22,2024-06-14,00:00:00,Ete,0.0,6,2024,12.15,14.3
6665,Nouvelle-Aquitaine,518.21,2024-06-14,15:00:00,Ete,34.547333333333334,6,2024,12.15,14.3
6666,Nouvelle-Aquitaine,471.63,2024-06-14,12:00:00,Ete,39.3025,6,2024,12.15,14.3
6667,Nouvelle-Aquitaine,366.35,2024-06-14,18:00:00,Ete,20.352777777777778,6,2024,12.15,14.3
6668,Nouvelle-Aquitaine,25.85,2024-06-14,21:00:00,Ete,1.230952380952381,6,2024,12.15,14.3
6669,Nouvelle-Aquitaine,307.38,2024-06-14,09:00:00,Ete,34.153333333333336,6,2024,12.15,14.3
6670,Nouvelle-Aquitaine,5.41,2024-06-14,03:00:00,Ete,1.8033333333333335,6,2024,12.15,14.3
6671,Nouvelle-Aquitaine,18.38,2024-06-14,06:00:00,Ete,3.063333333333333,6,2024,12.15,14.3
6672,Nouvelle-Aquitaine,21.63,2024-06-15,06:00:00,Ete,3.605,6,2024,12.15,14.3
6673,Nouvelle-Aquitaine,30.57,2024-06-15,21:00:00,Ete,1.4557142857142857,6,2024,12.15,14.3
6674,Nouvelle-Aquitaine,455.31,2024-06-15,12:00:00,Ete,37.9425,6,2024,12.15,14.3
6675,Nouvelle-Aquitaine,292.02,2024-06-15,09:00:00,Ete,32.446666666666665,6,2024,12.15,14.3
6676,Nouvelle-Aquitaine,488.64,2024-06-15,15:00:00,Ete,32.576,6,2024,12.15,14.3
6677,Nouvelle-Aquitaine,4.34,2024-06-15,03:00:00,Ete,1.4466666666666665,6,2024,12.15,14.3
6678,Nouvelle-Aquitaine,7.82,2024-06-15,00:00:00,Ete,0.0,6,2024,12.15,14.3
6679,Nouvelle-Aquitaine,348.89,2024-06-15,18:00:00,Ete,19.382777777777775,6,2024,12.15,14.3
6680,Nouvelle-Aquitaine,6.48,2024-06-16,00:00:00,Ete,0.0,6,2024,12.15,14.3
6681,Nouvelle-Aquitaine,532.02,2024-06-16,15:00:00,Ete,35.467999999999996,6,2024,12.15,14.3
6682,Nouvelle-Aquitaine,491.01,2024-06-16,12:00:00,Ete,40.9175,6,2024,12.15,14.3
6683,Nouvelle-Aquitaine,29.9,2024-06-16,21:00:00,Ete,1.4238095238095236,6,2024,12.15,14.3
6684,Nouvelle-Aquitaine,6.13,2024-06-16,03:00:00,Ete,2.0433333333333334,6,2024,12.15,14.3
6685,Nouvelle-Aquitaine,387.49,2024-06-16,18:00:00,Ete,21.52722222222222,6,2024,12.15,14.3
